key,match_done,dist,match_that_should_be_done
city.CharacterString.@value,DEFAULT_VALUE_KEY,1.62039,['contacts.address.city']
level.MD_ScopeCode.codeList,postalCode,3.2986321,[]
TimePeriod.beginPosition.@value,endDate,2.122458,[]
dateType.CI_DateTypeCode.codeListValue,datasetRevisionDate,4.866003,[]
pointOfContact.CI_ResponsibleParty.uuid,uom,5.489195,[]
date.Date.@value,endDate,1.4265778,['datasetSpecificationdatasetSpecification.datasetPublicationDate']
hierarchyLevel.MD_ScopeCode.codeList,datasetRevisionDate,3.5763874,[]
geometricObjectType.MD_GeometricObjectTypeCode.codeList,datasetRevisionDate,5.0486693,[]
useConstraints.MD_RestrictionCode.codeListValue,datasetRevisionDate,3.7892506,['distributionInformation.dataPolicyName']
function.CI_OnLineFunctionCode.codeList,datasetRevisionDate,4.317445,[]
useConstraints.MD_RestrictionCode.codeList,datasetRevisionDate,3.4348252,['distributionInformation.dataPolicyUrl']
accessConstraints.MD_RestrictionCode.codeList,postalCode,3.2687128,[]
keyword.CharacterString.@value,DEFAULT_VALUE_KEY,1.4872435,['keywords.concept']
metadataStandardVersion.CharacterString.@value,DEFAULT_VALUE_KEY,1.992242,[]
MD_Keywords.keyword.nilReason,DEFAULT_VALUE_KEY,2.8254228,[]
voice.CharacterString.@value,DEFAULT_VALUE_KEY,1.681214,[]
fileName.CharacterString.@value,dataPolicyName,2.0940678,[]
language.LanguageCode.codeListValue,datasetLanguage,3.0921059,"['datasetSpecification.datasetLanguage', 'language']"
geometricObjectType.MD_GeometricObjectTypeCode.codeListValue,datasetRevisionDate,5.5867133,['spatialExtents.area.type']
useLimitation.CharacterString.@value,DEFAULT_VALUE_KEY,1.8253713,['distributionInformation.description.fr']
code.Anchor.href,thesaurusCode,1.82021,['instrumentSet.thesaurusCode:parameterSet.thesaurusCode']
function.CI_OnLineFunctionCode.codeListValue,datasetRevisionDate,4.8117995,[]
statement.CharacterString.@value,DEFAULT_VALUE_KEY,1.4385527,['instrumentSet.description']
fileIdentifier.CharacterString.@value,DEFAULT_VALUE_KEY,1.8746988,['identifiers']
metadataStandardName.CharacterString.@value,dataPolicyName,2.1634386,[]
MD_Format.name.nilReason,nameType,2.544425,[]
individualName.CharacterString.@value,DEFAULT_VALUE_KEY,1.7892021,['contacts.name']
dateStamp.DateTime.@value,datasetCreationDate,2.2706866,['lastModification.value']
type.MD_KeywordTypeCode.codeListValue,datasetRevisionDate,4.465476,['keywords.concept']
eastBoundLongitude.Decimal.@value,eastLongitude,2.2903998,['spatialExtents.area.eastLongitude']
MD_Format.version.nilReason,cfStandardName,2.5578592,[]
abstract.CharacterString.@value,DEFAULT_VALUE_KEY,1.5134823,['resourceAbstract.en']
characterSet.MD_CharacterSetCode.codeList,datasetRevisionDate,3.7778265,[]
country.CharacterString.@value,DEFAULT_VALUE_KEY,1.4774096,['contacts.address.country']
name.CharacterString.@value,nameType,1.5451025,['links.name']
deliveryPoint.CharacterString.@value,DEFAULT_VALUE_KEY,1.5942845,['contacts.address.street:contacts.address.postalCode:contacts.address.city']
facsimile.CharacterString.@value,DEFAULT_VALUE_KEY,1.5480624,[]
level.MD_ScopeCode.codeListValue,datasetRevisionDate,3.665026,[]
westBoundLongitude.Decimal.@value,westLongitude,2.2903998,[]
role.CI_RoleCode.codeListValue,DEFAULT_VALUE_KEY,4.159918,['contacts.roles']
linkage.URL.@value,dataPolicyUrl,1.3139553,['links.url']
TimePeriod.endPosition.@value,endDate,2.1695545,[]
type.MD_KeywordTypeCode.codeList,datasetRevisionDate,4.079406,[]
code.Anchor.@value,codeSpace,1.4305122,[]
northBoundLatitude.Decimal.@value,westLongitude,2.2897894,['spatialExtents.area.northLatitude']
southBoundLatitude.Decimal.@value,westLongitude,2.2769601,[]
dateType.CI_DateTypeCode.codeList,datasetRevisionDate,4.355514,[]
characterSet.MD_CharacterSetCode.codeListValue,datasetRevisionDate,4.257049,['formats.name']
language.LanguageCode.codeList,postalCode,2.6314902,[]
extent.TimePeriod.id,doc_id,2.3727171,[]
hierarchyLevel.MD_ScopeCode.codeListValue,datasetRevisionDate,3.9687448,['metadataLevel']
role.CI_RoleCode.codeList,dataAccessRoles,3.7339625,[]
spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeListValue,datasetCreationDate,5.131522,['spatialExtents.area.type']
protocol.CharacterString.@value,DEFAULT_VALUE_KEY,1.4667982,['links.type']
organisationName.CharacterString.@value,nameType,1.7477123,['contacts.organisation']
electronicMailAddress.CharacterString.@value,DEFAULT_VALUE_KEY,2.3250456,['contacts.email']
distance.Distance.uom,uom,1.4649448,[]
credit.CharacterString.@value,DEFAULT_VALUE_KEY,1.5189092,['projectSet.label']
title.CharacterString.@value,DEFAULT_VALUE_KEY,1.6117543,['instrumentSet.description:links.description:platformSet.description:resourceAbstract:spatialExtents.description']
code.CharacterString.@value,codeSpace,1.7011169,[]
topicCategory.MD_TopicCategoryCode.@value,dataPolicyName,3.2935877,[]
accessConstraints.MD_RestrictionCode.codeListValue,datasetRevisionDate,3.6674607,[]
spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,datasetCreationDate,4.6348658,[]
MD_LegalConstraints.otherConstraints.nilReason,DEFAULT_VALUE_KEY,2.7334065,[]
