key,match,dist
date.CI_Date.dateType.CI_DateTypeCode.codeList,histories.date,0.7340129990020174
MD_Metadata.language.LanguageCode.codeList,identifiers.code,0.7609325476497015
MD_Metadata.dateStamp.DateTime.@value,histories.date,0.8059872817603938
pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeList,instrumentSet.thesaurusCode,0.9289704320163986
MD_Metadata.metadataStandardVersion.CharacterString.@value,metadataLevel,0.8222858321079687
identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeList,parameterSet.thesaurusCode,0.7829611473896687
phone.CI_Telephone.facsimile.CharacterString.@value,description.DEFAULT_VALUE_KEY,0.9582526044908932
identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.7559809224234699
identificationInfo.MD_DataIdentification.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.7923720855254427
graphicOverview.MD_BrowseGraphic.fileName.CharacterString.@value,technicalInformation.catalogueName,0.9147015813099754
scope.DQ_Scope.level.MD_ScopeCode.codeList,projectSet.thesaurusCode,0.921097149181724
citation.CI_Citation.title.CharacterString.@value,description.DEFAULT_VALUE_KEY,0.9068199846940892
resourceConstraints.MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,distributionInformation.useConstraints,0.7427268754794633
resourceConstraints.MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeListValue,distributionInformation.accessConstraints,0.760631480115585
identificationInfo.MD_DataIdentification.pointOfContact.CI_ResponsibleParty.uuid,parameterSet.uom,0.9583509432293895
scope.DQ_Scope.level.MD_ScopeCode.codeListValue,parameterSet.thesaurusCode,0.9323233939955536
pointOfContact.CI_ResponsibleParty.role.CI_RoleCode.codeListValue,instrumentSet.thesaurusCode,0.9375767094951949
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeListValue,parameterSet.thesaurusCode,0.8659566094447597
geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,type,0.9180190132199553
