key,match,dist
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.dataPolicyVersion,0.54857177
distributionInfo.MD_Distribution.distributionFormat.MD_Format.version.nilReason,distributionInformation.licenceVersion,0.5478491
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.licenceName,0.5042137
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.dataPolicyName,0.50194716
distributionInfo.MD_Distribution.distributionFormat.MD_Format.name.nilReason,distributionInformation.description.en,0.49968114
CI_Contact.address.CI_Address.country.CharacterString.@value,contacts.address.country,0.4790868
CI_Contact.address.CI_Address.city.CharacterString.@value,contacts.address.city,0.45706683
temporalElement.EX_TemporalExtent.extent.TimePeriod.beginPosition.@value,temporalExtents.beginDate,0.43799302
temporalElement.EX_TemporalExtent.extent.TimePeriod.endPosition.@value,temporalExtents.endDate,0.42079845
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.39633146
CI_Citation.identifier.MD_Identifier.code.Anchor.@value,identifiers.code,0.39584717
MD_VectorSpatialRepresentation.geometricObjects.MD_GeometricObjects.geometricObjectType.MD_GeometricObjectTypeCode.codeList,spatialExtents.spatialRepresentation,0.38997936
CI_Citation.date.CI_Date.date.Date.@value,lastModification.value,0.37963054
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.36778632
MD_Metadata.identificationInfo.MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.36725697
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.36409292
MD_Metadata.language.LanguageCode.codeListValue,language,0.35224703
MD_Metadata.language.LanguageCode.codeList,language,0.34994543
MD_DataIdentification.descriptiveKeywords.MD_Keywords.keyword.CharacterString.@value,instrumentSet.description.DEFAULT_VALUE_KEY,0.3487855
MD_DataIdentification.descriptiveKeywords.MD_Keywords.type.MD_KeywordTypeCode.codeListValue,formats.description.DEFAULT_VALUE_KEY,0.3397977
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.32868692
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.32394293
MD_DataIdentification.pointOfContact.CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.32333532
EX_Extent.geographicElement.EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.3202344
EX_Extent.geographicElement.EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.3202344
EX_Extent.geographicElement.EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.31817797
EX_Extent.geographicElement.EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.31817797
DQ_DataQuality.scope.DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.28805417
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.fr,0.2760069
MD_DigitalTransferOptions.onLine.CI_OnlineResource.name.CharacterString.@value,resourceAbstract.en,0.27491042
MD_DigitalTransferOptions.onLine.CI_OnlineResource.linkage.URL.@value,resourceType,0.25946924
MD_DigitalTransferOptions.onLine.CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.24840426
