key,match,dist
distributionFormat.MD_Format.version.nilReason,distributionInformation.licenceVersion,0.54219157
distributionFormat.MD_Format.name.nilReason,distributionInformation.licenceName,0.48077673
MD_Identifier.code.Anchor.@value,identifiers.code,0.45993793
EX_TemporalExtent.extent.TimePeriod.id,temporalExtents.endDate,0.43797937
CI_Address.country.CharacterString.@value,contacts.address.country,0.43166468
MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,distributionInformation.accessConstraints,0.42621714
MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialExtents.spatialRepresentation,0.41944766
MD_DataIdentification.language.LanguageCode.codeList,datasetSpecification.datasetLanguage,0.41780514
MD_DataIdentification.language.LanguageCode.codeListValue,datasetSpecification.datasetLanguage,0.4143871
CI_Address.city.CharacterString.@value,contacts.address.city,0.39875826
MD_Metadata.metadataStandardName.CharacterString.@value,parameterSet.cfStandardName,0.3946541
MD_Keywords.type.MD_KeywordTypeCode.codeList,keywords.concept,0.38526955
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.36241555
CI_ResponsibleParty.organisationName.CharacterString.@value,contacts.organisations,0.3558311
resourceConstraints.MD_LegalConstraints.otherConstraints.nilReason,resourceAbstract.en,0.35398588
MD_Resolution.distance.Distance.uom,instrumentSet.resolution,0.35111547
MD_Metadata.language.LanguageCode.codeListValue,language,0.35056967
MD_Metadata.language.LanguageCode.codeList,language,0.34826806
descriptiveKeywords.MD_Keywords.keyword.nilReason,quicklooks.description,0.3449047
descriptiveKeywords.MD_Keywords.keyword.nilReason,publications.description,0.3449047
CI_OnlineResource.linkage.URL.@value,resourceType,0.34074277
MD_Metadata.characterSet.MD_CharacterSetCode.codeList,parameterSet.uom,0.32700956
MD_Metadata.characterSet.MD_CharacterSetCode.codeListValue,parameterSet.thesaurusCode,0.32226557
CI_OnlineResource.function.CI_OnLineFunctionCode.codeList,resourceTitle.fr,0.3058793
EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,spatialExtents.area.southLatitude,0.29903445
EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,spatialExtents.area.northLatitude,0.29903445
EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,spatialExtents.area.eastLongitude,0.2968528
EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,spatialExtents.area.westLongitude,0.2968528
CI_Date.dateType.CI_DateTypeCode.codeList,type,0.28882578
DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.28719723
CI_Date.dateType.CI_DateTypeCode.codeListValue,contacts.nameType,0.28546482
MD_BrowseGraphic.fileName.CharacterString.@value,contacts.firstName,0.2609304
CI_ResponsibleParty.role.CI_RoleCode.codeList,contacts.roles,0.25583336
