key,match,dist
EX_TemporalExtent.extent.TimePeriod.id,temporalExtents,0.4473092
CI_Date.date.Date.@value,value,0.42862788
MD_DataIdentification.spatialRepresentationType.MD_SpatialRepresentationTypeCode.codeList,spatialRepresentation,0.42538366
descriptiveKeywords.MD_Keywords.keyword.nilReason,description,0.41541716
MD_LegalConstraints.accessConstraints.MD_RestrictionCode.codeList,accessConstraints,0.41458356
MD_Resolution.distance.Distance.uom,resolution,0.4121986
MD_Identifier.code.Anchor.href,identifier,0.3882849
MD_LegalConstraints.useConstraints.MD_RestrictionCode.codeList,useConstraints,0.38256145
MD_Metadata.metadataStandardName.CharacterString.@value,cfStandardName,0.3513979
MD_Metadata.language.LanguageCode.codeListValue,datasetLanguage,0.34877476
MD_Metadata.language.LanguageCode.codeList,datasetLanguage,0.3484081
MD_Metadata.hierarchyLevel.MD_ScopeCode.codeList,metadataLevel,0.34799513
distributionFormat.MD_Format.version.nilReason,version,0.33181685
CI_ResponsibleParty.organisationName.CharacterString.@value,organisations,0.3268764
CI_OnlineResource.linkage.URL.@value,resourceType,0.32632235
EX_GeographicBoundingBox.eastBoundLongitude.Decimal.@value,eastLongitude,0.32402623
EX_GeographicBoundingBox.southBoundLatitude.Decimal.@value,southLatitude,0.32201415
EX_GeographicBoundingBox.northBoundLatitude.Decimal.@value,northLatitude,0.32201415
EX_GeographicBoundingBox.westBoundLongitude.Decimal.@value,westLongitude,0.32201415
MD_DataIdentification.language.LanguageCode.codeList,modifications,0.31130075
CI_Address.country.CharacterString.@value,country,0.29752418
MD_DataIdentification.topicCategory.MD_TopicCategoryCode.@value,datasetPublicationDate,0.29012585
MD_Metadata.metadataStandardVersion.CharacterString.@value,datasetVersions,0.28417233
DQ_Scope.level.MD_ScopeCode.codeList,dataLevel,0.2727768
