key,match,dist
doc_id,doc_id,0.0
comment.DEFAULT_VALUE_KEY,snapshot.element.constraint.key,1.4604026
area.latitude,position.latitude,0.9433091
distributionInformation.roles,differential.element.requirements,1.344103
identifiers.codeSpace,concept.property.code,1.1120498
comment.fr,comment,1.5903815
instrumentSet.serialNumber,valueSet,1.6199346
status,status,0.0
publications.publicationYear,period.start,1.3499831
description.fr,derivation,1.6454359
description.DEFAULT_VALUE_KEY,snapshot.element.constraint.key,1.3562799
area.altitude,position.latitude,1.3036673
area.eastLongitude,position.longitude,1.8016016
datasetSpecification.datasetRevisionDate,snapshot.element.binding.valueSet,3.0720916
contacts.nameType,deviceName.type,0.95355827
parameters,instantiates,0.61209923
readingInformation.en,multipleAnd,1.9942015
distributionInformation.accessConstraints,content.data,1.3031223
contacts.organisation,encounter.reference,0.9869654
contacts.firstName,contact.name,0.9649001
parameterSet.label,valueSet,1.2475575
interoperabilityInformation.filterDescription,definition.resource.description,1.1972713
temporalExtents.beginDate,effectiveDateTime,1.5365648
